elapsed_band_index,elapsed_band,u_shape_phase,delayed_peak_phase,calendar_band_index,calendar_band,event_number_cat,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,sector_proxy,entity_kind_group,prior_records_band,events,exposure_days
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,1,246
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,1k-10k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,media,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,media,other_or_unknown,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,180
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,retail,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,technology,organisation,100k+,0,270
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,180
1,91-180,response,peak_91_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,<1k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,other,organisation,<1k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,272
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,180
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,small,unknown,other,organisation,<1k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,1,33
1,91-180,response,peak_91_180,1,2019-2021,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,92
1,91-180,response,peak_91_180,1,2019-2021,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,540
1,91-180,response,peak_91_180,1,2019-2021,1,SMALL,1.0,0,unknown,unknown,technology,organisation,<1k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,education,other_or_unknown,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,100k+,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,1,32
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,media,organisation,100k+,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,100k+,0,180
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,180
1,91-180,response,peak_91_180,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,180
1,91-180,response,peak_91_180,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,90
1,91-180,response,peak_91_180,1,2019-2021,2,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,0,270
1,91-180,response,peak_91_180,1,2019-2021,2,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,2,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,2,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,90
1,91-180,response,peak_91_180,1,2019-2021,2,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,1,63
1,91-180,response,peak_91_180,1,2019-2021,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,1,2019-2021,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,unknown,unknown,government,government_body,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,2
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,unknown,unknown,industrial,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,education,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,100k+,0,180
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,170
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,180
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,95
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,540
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,retail,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,243
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,127
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,education,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,180
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,health,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,health,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,industrial,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,large,unknown,retail,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,medium,unknown,education,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,unknown,unknown,other,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,finance,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,180
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,100k+,0,180
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,32
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,retail,organisation,100k+,0,32
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,other_or_unknown,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,136
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,organisation,unknown,0,144
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,10k-100k,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,360
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,226
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,finance,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,health,organisation,100k+,0,32
1,91-180,response,peak_91_180,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,88
1,91-180,response,peak_91_180,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,270
1,91-180,response,peak_91_180,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,1k-10k,0,32
1,91-180,response,peak_91_180,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,180
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,180
1,91-180,response,peak_91_180,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,LARGE,3.0,0,unknown,unknown,education,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,3+,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,90
1,91-180,response,peak_91_180,2,2022-2023,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,1k-10k,1,56
1,91-180,response,peak_91_180,2,2022-2023,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,other,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,education,organisation,10k-100k,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,other_or_unknown,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,10
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,450
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,100k+,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,332
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,147
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,industrial,organisation,<1k,0,2
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,other_or_unknown,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,1,405
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,486
1,91-180,response,peak_91_180,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,unknown,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,100k+,0,336
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,unknown,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,unknown,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,100k+,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,<1k,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,1260
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,unknown,0,10
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,309
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,large,unknown,telecom_transport,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,medium,unknown,health,organisation,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,126
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,medium,unknown,technology,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,unknown,unknown,other,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,10k-100k,1,226
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,1k-10k,0,72
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,270
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,58
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,unknown,0,264
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,100k+,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,1202
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,100k+,0,58
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,10k-100k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,306
1,91-180,response,peak_91_180,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,1k-10k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,unknown,0,180
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,unknown,0,36
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,<1k,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,90
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,134
1,91-180,response,peak_91_180,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,unknown,0,216
